marque_voiture;id_voiture;modele_voiture;constructor_code;year_start;year_end;car_type ;car_code;AVTS;PONT;firstrow;secondrow;carboot
VOLKSWAGEN;2878;VOLKSWAGEN PASSAT;B4;01/10/1993;01/12/1996;Berline;VW255;Oui;Oui;Oui;Non;Non
VOLKSWAGEN;2879;VOLKSWAGEN PASSAT VARIANT;B4;01/10/1993;01/12/1996;BREACK;VW255;Oui;Oui;Oui;Non;Non
VOLKSWAGEN;2880;VOLKSWAGEN PASSAT;B3;01/04/1988;01/10/1993;Berline;VW260;Oui;Oui;Non;Non;Oui
VOLKSWAGEN;2881;VOLKSWAGEN PASSAT  VARIANT;B3;01/04/1988;01/10/1993;BREACK;VW260;Oui;Oui;Non;Non;Non
VOLKSWAGEN;2882;VOLKSWAGEN PASSAT;B5;01/10/1996;01/08/2000;Berline;VW265;Oui;Oui;Oui;Non;Oui
VOLKSWAGEN;2883;VOLKSWAGEN PASSAT  VARIANT;B5;01/01/1997;01/08/2000;Break;VW270;Oui;Oui;Oui;Non;Oui
VOLKSWAGEN;2884;VOLKSWAGEN PASSAT;B5.5;01/10/2000;01/05/2005;Berline;VW275;Oui;Oui;Oui;Non;Oui
VOLKSWAGEN;2885;VOLKSWAGEN PASSAT  VARIANT;B5.5;01/10/2000;01/05/2005;Break;VW280;Oui;Oui;Oui;Non;Oui
VOLKSWAGEN;2886;VOLKSWAGEN PASSAT;B6;01/03/2005;01/07/2010;Berline;VW285;Oui;Oui;Oui;Non;Oui
VOLKSWAGEN;2887;VOLKSWAGEN PASSAT    SW;B6;01/03/2005;01/11/2010;Break;VW290;Oui;Oui;Oui;Non;Oui
VOLKSWAGEN;2888;VOLKSWAGEN PASSAT  ;B7;01/08/2010;01/12/2014;Berline;VW295;Oui;Oui;Oui;Non;Oui
VOLKSWAGEN;2889;VOLKSWAGEN PASSAT   SW;B7;01/08/2010;01/12/2014;Break;VW300;Oui;Oui;Oui;Non;Oui
VOLKSWAGEN;2890;VOLKSWAGEN PASSAT  CC;B6;01/05/2008;01/12/2013;Coupé;VW305;Oui;Oui;Oui;Non;Oui
VOLKSWAGEN;2891;VOLKSWAGEN PASSAT  ;B8;01/08/2014;01/07/2019;Berline;VW306;Oui;Oui;Oui;Non;Oui
VOLKSWAGEN;2892;VOLKSWAGEN PASSAT  ;B8;01/07/2019;à ce jour;Berline;VW306;Oui;Oui;Oui;Non;Oui
VOLKSWAGEN;2893;VOLKSWAGEN PASSAT  SW;B8;01/08/2014;01/07/2019;Break;VW307;Oui;Oui;Oui;Non;Oui
VOLKSWAGEN;2894;VOLKSWAGEN PASSAT  GTE    HYBRID;B8;01/07/2019;à ce jour;Break;VW308;Oui;Non;Oui;Non;Oui
VOLKSWAGEN;2895;VOLKSWAGEN PHAETON;;01/05/2002;18/04/2016;Berline;VW310;Oui;Non;Oui;Non;Non
VOLKSWAGEN;2896;VOLKSWAGEN PHAETON coupé;;01/05/2002;18/04/2016;coupé;VW312;Oui;Non;Oui;Non;Non
VOLKSWAGEN;2897;VOLKSWAGEN POLO 1    ;;01/08/1974;01/09/1981;citadine;VW315;Oui;Non;Oui;Non;Non
VOLKSWAGEN;2898;VOLKSWAGEN POLO 2    ;;01/10/1981;01/10/1990;citadine;VW320;Oui;Non;Oui;Non;Non
VOLKSWAGEN;2899;VOLKSWAGEN POLO 2    phase 2;;01/10/1990;01/10/1994;citadine;VW320;Oui;Non;Oui;Non;Non
VOLKSWAGEN;2900;VOLKSWAGEN POLO 2    classic/derby;;01/10/1981;01/10/1990;citadine;VW320;Oui;Non;Oui;Non;Non
VOLKSWAGEN;2901;VOLKSWAGEN POLO 2   classic  phase 2;;01/10/1990;01/10/1994;citadine;VW320;Oui;Non;Oui;Non;Non
VOLKSWAGEN;2902;VOLKSWAGEN POLO 2    coupe;;01/08/1982;01/10/1990;coupe;VW320;Oui;Non;Oui;Non;Non
VOLKSWAGEN;2903;VOLKSWAGEN POLO 2   coupe  phase 2;;01/10/1990;01/10/1994;coupe;VW320;Oui;Non;Oui;Non;Non
VOLKSWAGEN;2904;VOLKSWAGEN POLO 2   ;86CF;01/04/1993;01/10/1994;utilitaire;VW320;Oui;Non;Non;Non;Non
VOLKSWAGEN;2905;VOLKSWAGEN POLO 3;6N;01/10/1994;01/12/1999;citadine;VW325;Oui;Oui;Oui;Non;Oui
VOLKSWAGEN;2906;VOLKSWAGEN POLO 3;6NF;01/10/1994;01/12/1999;utilitaire;VW325;Oui;Non;Non;Non;Non
VOLKSWAGEN;2907;VOLKSWAGEN POLO 3 restiler;6N2;01/10/1999;14/10/2001;citadine;VW330;Oui;Oui;Oui;Non;Oui
VOLKSWAGEN;2908;VOLKSWAGEN POLO 3  classic;6N;01/05/1996;01/12/1999;citadine;VW325;Oui;Oui;Oui;Non;Non
VOLKSWAGEN;2909;VOLKSWAGEN POLO 3  classic  restiler;6N2;01/10/1999;14/09/2001;citadine;VW330;Oui;Oui;Oui;Non;Non
VOLKSWAGEN;2910;VOLKSWAGEN POLO 3 variant;;01/03/1997;01/09/1999;variant/breack;VW325;Oui;Oui;Oui;Non;Non
VOLKSWAGEN;2911;VOLKSWAGEN POLO 3 variant restiler;;01/10/1999;14/09/2001;variant/breack;VW330;Oui;Oui;Oui;Non;Non
VOLKSWAGEN;2912;VOLKSWAGEN POLO 4;9N;01/11/2001;01/05/2005;citadine;VW335;Oui;Oui;Oui;Non;Oui
VOLKSWAGEN;2913;VOLKSWAGEN POLO 4  berline;9N;01/09/2002;01/05/2005;citadine;VW335;Oui;Oui;Oui;Non;Non
VOLKSWAGEN;2914;VOLKSWAGEN POLO 4 restiler;9N3;01/04/2005;14/11/2009;citadine;VW340;Oui;Oui;Oui;Non;Oui
VOLKSWAGEN;2915;VOLKSWAGEN POLO 5   3portes;6R-;01/09/2009;01/05/2014;citadine;VW345;Oui;Oui;Oui;Non;Oui
VOLKSWAGEN;2916;VOLKSWAGEN POLO 5   3portes;6c1;01/02/2014;01/06/2017;citadine;VW345;Oui;Oui;Oui;Non;Oui
VOLKSWAGEN;2917;VOLKSWAGEN POLO 5   5portes;6R-;01/06/2009;01/05/2014;citadine;VW345;Oui;Oui;Oui;Non;Oui
VOLKSWAGEN;2918;VOLKSWAGEN POLO 5   5portes;6c1;01/02/2014;01/06/2017;citadine;VW345;Oui;Oui;Oui;Non;Oui
VOLKSWAGEN;2919;VOLKSWAGEN POLO 5   4portes;6R-;01/05/2010;01/05/2015;berline;VW345;Oui;Oui;Oui;Non;Non
VOLKSWAGEN;2920;VOLKSWAGEN POLO 5   4portes;6c1;01/05/2015;01/06/2017;berline;VW345;Oui;Oui;Oui;Non;Non
VOLKSWAGEN;2921;VOLKSWAGEN POLO 5 cross ;6R-;01/02/2010;01/05/2014;citadine;VW345;Oui;Oui;Oui;Non;Oui
VOLKSWAGEN;2922;VOLKSWAGEN POLO 5 cross  ;6c1;01/02/2014;01/06/2017;citadine;VW345;Oui;Oui;Oui;Non;Oui
VOLKSWAGEN;2923;VOLKSWAGEN POLO 6;;01/06/2017;01/06/2021;citadine;VW346;Oui;Oui;Oui;Non;Oui
VOLKSWAGEN;2924;VOLKSWAGEN POLO 6   phase2;;01/06/2021;à ce jour;citadine;VW346;Oui;Oui;Oui;Non;Oui
VOLKSWAGEN;2925;VOLKSWAGEN SCIROCCO III;;01/08/2008;01/05/2014;Coupé;VW350;Oui;Non;Oui;Non;Oui
VOLKSWAGEN;2926;VOLKSWAGEN SCIROCCO  III  phase2;;01/05/2014;à ce jour;Coupé;VW350;Oui;Non;Oui;Non;Oui
VOLKSWAGEN;2927;VOLKSWAGEN SHARAN  5/7 places;;01/09/1995;01/03/2010;Monospace;VW355;Oui;Oui;Non;Non;Oui
VOLKSWAGEN;2928;VOLKSWAGEN SHARAN  5 Places;;01/05/2010;à ce jour;Monovolume;VW360;Oui;Oui;Non;Non;Oui
VOLKSWAGEN;2929;VOLKSWAGEN SHARAN  7 Places;;01/05/2010;à ce jour;Monovolume;VW365;Oui;Oui;Non;Oui;Oui
VOLKSWAGEN;2930;VOLKSWAGEN TIGUAN 1;;01/11/2007;01/05/2011;SUV;VW370;Oui;Oui;Oui;Non;Oui
VOLKSWAGEN;2931;VOLKSWAGEN TIGUAN 1  phase2;;01/05/2011;01/12/2015;SUV;VW370;Oui;Oui;Oui;Non;Oui
VOLKSWAGEN;2932;VOLKSWAGEN TIGUAN 2;;01/01/2016;01/07/2020;SUV;VW372;Oui;Oui;Oui;Non;Oui
VOLKSWAGEN;2933;VOLKSWAGEN TIGUAN 2  phase 2;;01/07/2020;à ce jour;SUV;VW372;Oui;Oui;Oui;Non;Oui
VOLKSWAGEN;2934;VOLKSWAGEN TIGUAN break 5places;;01/04/2016;à ce jour;SUV;VW373;Oui;Oui;Oui;Non;Non
VOLKSWAGEN;2935;VOLKSWAGEN TIGUAN ALLSPACE 5 et 7 places;;01/03/2017;01/07/2020;SUV;VW374;Oui;Oui;Oui;Oui;Oui
